Date,corn,soybean_meal,hog,crush,corn + soybean_meal
2017-04-04,58162.5,31270.0,192000.0,102567.5,89432.5
2017-04-05,58387.5,31280.0,190480.0,100812.5,89667.5
2017-04-06,57900.0,31220.0,194080.0,104960.0,89120.0
2017-04-07,57675.0,31089.999999999996,193920.0,105155.0,88765.0
2017-04-10,58650.0,31220.0,197040.0,107170.0,89870.0
2017-04-11,58575.0,31260.000000000004,198160.0,108325.0,89835.0
2017-04-12,58875.0,31610.000000000004,195840.0,105355.0,90485.0
2017-04-13,59175.0,32030.0,196640.0,105435.0,91205.0
2017-04-17,58537.5,31739.999999999996,195440.0,105162.5,90277.5
2017-04-18,57937.5,31760.000000000004,198080.0,108382.5,89697.5
2017-04-19,57975.0,31670.0,197680.0,108035.0,89645.0
2017-04-20,57375.0,31330.0,192240.0,103535.0,88705.0
2017-04-21,57300.0,31580.0,190320.0,101440.0,88880.0
2017-04-24,57525.0,32100.0,190560.0,100935.0,89625.0
2017-04-25,58350.0,31880.0,194560.0,104330.0,90230.0
2017-04-26,57637.5,31439.999999999996,193520.0,104442.5,89077.5
2017-04-27,58012.5,31550.0,196080.0,106517.5,89562.5
2017-04-28,57750.0,31700.0,197440.0,107990.0,89450.0
2017-05-01,59175.0,31889.999999999996,196880.0,105815.0,91065.0
2017-05-02,58500.0,31660.000000000004,197200.0,107040.0,90160.0
2017-05-03,58837.5,31950.0,199680.0,108892.5,90787.5
2017-05-04,57675.0,31810.000000000004,198960.0,109475.0,89485.0
2017-05-05,58275.0,31750.0,199280.0,109255.0,90025.0
2017-05-08,57637.5,31500.0,199040.0,109902.5,89137.5
2017-05-09,57750.0,31860.000000000004,198080.0,108470.0,89610.0
2017-05-10,58725.0,31900.0,198240.0,107615.0,90625.0
2017-05-11,58087.5,31650.0,196320.0,106582.5,89737.5
2017-05-12,58312.5,31439.999999999996,197120.0,107367.5,89752.5
2017-05-15,57787.5,31420.0,197360.0,108152.5,89207.5
2017-05-16,57825.0,31810.000000000004,198160.0,108525.0,89635.0
2017-05-17,58350.0,31670.0,199280.0,109260.0,90020.0
2017-05-18,57600.0,31010.000000000004,198240.0,109630.0,88610.0
2017-05-19,58537.5,31039.999999999996,198400.0,108822.5,89577.5
2017-05-22,58912.5,31210.000000000004,198800.0,108677.5,90122.5
2017-05-23,58162.5,31110.000000000004,199520.0,110247.5,89272.5
2017-05-24,58462.5,31100.0,197840.0,108277.5,89562.5
2017-05-25,58125.0,30860.000000000004,198880.0,109895.0,88985.0
2017-05-26,58875.0,30639.999999999996,198960.0,109445.0,89515.0
2017-05-30,57862.5,30339.999999999996,199120.0,110917.5,88202.5
2017-05-31,58650.0,30300.0,200240.0,111290.0,88950.0
2017-06-01,58387.5,30320.0,201360.0,112652.5,88707.5
2017-06-02,58650.0,30720.0,201760.0,112390.0,89370.0
2017-06-05,58800.0,30550.0,196240.0,106890.0,89350.0
2017-06-06,59362.5,30610.000000000004,198240.0,108267.5,89972.5
2017-06-07,60375.0,30910.000000000004,199200.0,107915.0,91285.0
2017-06-08,60562.5,30970.0,201280.0,109747.5,91532.5
2017-06-09,60899.999999999985,30989.999999999996,203360.0,111470.00000000001,91889.99999999999
2017-06-12,59325.0,30720.0,201840.0,111795.0,90045.0
2017-06-13,59850.0,30689.999999999996,203360.0,112820.0,90540.0
2017-06-14,59325.0,30770.0,201920.0,111825.0,90095.0
2017-06-15,59662.5,30650.0,197680.0,107367.5,90312.5
2017-06-16,60299.999999999985,30720.0,196960.0,105940.00000000001,91019.99999999999
2017-06-19,58987.5,30730.0,203280.0,113562.5,89717.5
2017-06-20,58200.0,30620.0,203040.0,114220.0,88820.0
2017-06-21,58012.5,30270.0,202240.0,113957.5,88282.5
2017-06-22,57112.5,29739.999999999996,201200.0,114347.5,86852.5
2017-06-23,56287.5,29720.0,198880.0,112872.5,86007.5
2017-06-26,56550.0,29800.0,199520.0,113170.0,86350.0
2017-06-27,56625.0,29780.0,197680.0,111275.0,86405.0
2017-06-28,56437.5,29989.999999999996,198160.0,111732.5,86427.5
2017-06-29,57000.0,29989.999999999996,198720.0,111730.0,86990.0
2017-06-30,58800.0,31120.0,203120.0,113200.0,89920.0
2017-07-03,59887.5,32039.999999999996,206560.0,114632.5,91927.5
2017-07-05,60600.0,32560.000000000004,209440.0,116280.0,93160.0
2017-07-06,60412.5,32970.0,208800.0,115417.5,93382.5
2017-07-07,60712.5,33800.0,209119.99999999997,114607.49999999997,94512.5
2017-07-10,62212.5,34560.0,207360.0,110587.5,96772.5
2017-07-11,62137.5,34620.0,204080.0,107322.5,96757.5
2017-07-12,59812.5,34330.0,201600.0,107457.5,94142.5
2017-07-13,57450.0,32510.000000000004,204080.0,114120.0,89960.0
2017-07-14,58425.0,33120.0,199120.0,107575.0,91545.0
2017-07-17,58200.0,32950.0,200400.0,109250.0,91150.0
2017-07-18,58612.5,33090.0,200400.0,108697.5,91702.5
2017-07-19,59437.5,33420.0,201440.0,108582.5,92857.5
2017-07-20,60712.5,33810.0,201440.0,106917.5,94522.5
2017-07-21,59025.0,33680.0,198320.0,105615.0,92705.0
2017-07-24,58612.5,33270.0,195760.0,103877.5,91882.5
2017-07-25,57337.5,32489.999999999996,196960.0,107132.5,89827.5
2017-07-26,57900.0,32650.0,198160.0,107610.0,90550.0
2017-07-27,58162.5,32900.0,197760.0,106697.5,91062.5
2017-07-28,58200.0,32850.0,195360.0,104310.0,91050.0
2017-07-31,57712.5,32539.999999999996,193600.0,103347.5,90252.5
2017-08-01,56475.0,31450.0,190080.0,102155.0,87925.0
2017-08-02,56850.0,31550.0,194000.0,105600.0,88400.0
2017-08-03,56662.5,31260.000000000004,193680.0,105757.5,87922.5
2017-08-04,57150.0,30939.999999999996,196640.0,108550.0,88090.0
2017-08-07,58012.5,31420.0,200000.0,110567.5,89432.5
2017-08-08,57562.5,31430.0,200160.0,111167.5,88992.5
2017-08-09,57937.5,31289.999999999996,201440.0,112212.5,89227.5
2017-08-10,55650.0,30020.0,200640.0,114970.0,85670.0
2017-08-11,56212.5,30420.0,202400.0,115767.5,86632.5
2017-08-14,56437.5,30270.0,203200.0,116492.5,86707.5
2017-08-15,55275.0,29939.999999999996,207040.0,121825.0,85215.0
2017-08-16,54975.0,29810.000000000004,203120.0,118335.0,84785.0
2017-08-17,54637.5,30000.0,197760.0,113122.5,84637.5
2017-08-18,54862.5,30050.0,196240.0,111327.5,84912.5
2017-08-21,54450.0,29900.0,191520.0,107170.0,84350.0
2017-08-22,54000.0,29870.0,188960.0,105090.0,83870.0
2017-08-23,53362.5,29650.0,188320.0,105307.5,83012.5
2017-08-24,53437.5,30089.999999999996,189600.0,106072.5,83527.5
2017-08-25,53025.0,30000.0,188640.0,105615.0,83025.0
2017-08-28,52650.0,29939.999999999996,184240.0,101650.0,82590.0
2017-08-29,52312.5,29920.0,179680.0,97447.5,82232.5
2017-08-30,51825.0,29739.999999999996,183040.0,101475.0,81565.0
2017-08-31,53662.5,29950.0,185680.0,102067.5,83612.5
2017-09-01,53287.5,29880.0,185760.0,102592.5,83167.5
2017-09-05,53775.0,30800.0,192560.0,107985.0,84575.0
2017-09-06,54150.0,30870.0,192880.0,107860.0,85020.0
2017-09-07,53287.5,30720.0,186480.0,102472.5,84007.5
2017-09-08,53512.5,30520.0,188480.0,104447.5,84032.5
2017-09-11,53625.0,30360.000000000004,187600.0,103615.0,83985.0
2017-09-12,52725.0,30000.0,182720.0,99995.0,82725.0
2017-09-13,52725.0,30539.999999999996,181680.0,98415.0,83265.0
2017-09-14,53137.5,31310.000000000004,180880.0,96432.5,84447.5
2017-09-15,53212.5,31139.999999999996,187120.0,102767.5,84352.5
2017-09-18,52725.0,31260.000000000004,185760.0,101775.0,83985.0
2017-09-19,52237.5,30870.0,191120.0,108012.5,83107.5
2017-09-20,52500.0,31010.000000000004,191760.0,108250.0,83510.0
2017-09-21,52537.5,31289.999999999996,184960.0,101132.5,83827.5
2017-09-22,53025.0,31900.0,181200.0,96275.0,84925.0
2017-09-25,53062.5,31430.0,183760.0,99267.5,84492.5
2017-09-26,52837.5,31310.000000000004,185920.0,101772.5,84147.5
2017-09-27,53100.0,31330.0,190880.0,106450.0,84430.0
2017-09-28,52875.0,31150.0,186480.0,102455.0,84025.0
2017-09-29,53287.5,31580.0,191840.0,106972.5,84867.5
2017-10-02,52725.0,31360.000000000004,198320.0,114235.0,84085.0
2017-10-03,52425.0,31150.0,198640.0,115065.0,83575.0
2017-10-04,52237.5,31100.0,198080.0,114742.5,83337.5
2017-10-05,52425.0,31689.999999999996,200960.0,116845.0,84115.0
2017-10-06,52500.0,31920.0,194960.0,110540.0,84420.0
2017-10-09,52425.0,31550.0,195040.0,111065.0,83975.0
2017-10-10,52387.5,31620.0,196960.0,112952.5,84007.5
2017-10-11,51900.0,31489.999999999996,200000.0,116610.0,83390.0
2017-10-12,52350.0,32630.0,197200.0,112220.0,84980.0
2017-10-13,52912.5,32860.0,199040.0,113267.5,85772.5
2017-10-16,52575.0,32450.0,203840.0,118815.0,85025.0
2017-10-17,52500.0,32160.000000000004,198960.0,114300.0,84660.0
2017-10-18,52275.0,32180.0,204000.0,119545.0,84455.0
2017-10-19,52350.0,32139.999999999996,205600.0,121110.0,84490.0
2017-10-20,51675.0,31710.000000000004,207519.99999999997,124134.99999999997,83385.0
2017-10-23,52687.5,31589.999999999996,203280.0,119002.5,84277.5
2017-10-24,52912.5,31420.0,204880.00000000003,120547.50000000003,84332.5
2017-10-25,52650.0,31539.999999999996,206319.99999999997,122129.99999999997,84190.0
2017-10-26,52575.0,31210.000000000004,208160.0,124375.0,83785.0
2017-10-27,52312.5,31210.000000000004,206240.0,122717.5,83522.5
2017-10-30,52312.5,31230.0,208560.0,125017.5,83542.5
2017-10-31,51862.5,31180.0,217600.0,134557.5,83042.5
2017-11-01,52237.5,31360.000000000004,213119.99999999997,129522.49999999997,83597.5
2017-11-02,52575.0,31739.999999999996,210560.0,126245.0,84315.0
2017-11-03,52237.5,31389.999999999996,208319.99999999997,124692.49999999997,83627.5
2017-11-06,52200.0,31610.000000000004,206800.0,122990.0,83810.0
2017-11-07,52162.5,31550.0,204560.0,120847.5,83712.5
2017-11-08,52237.5,31520.0,203360.0,119602.5,83757.5
2017-11-09,51225.0,31180.0,202160.0,119755.0,82405.0
2017-11-10,51525.0,31450.0,199920.0,116945.0,82975.0
2017-11-13,51337.5,31130.0,199360.0,116892.5,82467.5
2017-11-14,50625.0,31030.0,191920.0,110265.0,81655.0
2017-11-15,50737.5,31130.0,195600.0,113732.5,81867.5
2017-11-16,50475.0,31050.0,192320.0,110795.0,81525.0
2017-11-17,51450.0,31820.0,194080.0,110810.0,83270.0
2017-11-20,51750.0,31980.0,198480.0,114750.0,83730.0
2017-11-21,51750.0,31830.0,194240.0,110660.0,83580.0
2017-11-22,51787.5,32439.999999999996,201040.0,116812.5,84227.5
2017-11-24,51337.5,32380.0,202400.0,118682.5,83717.5
2017-11-27,50812.5,32710.000000000004,206480.00000000003,122957.50000000003,83522.5
2017-11-28,50437.5,32350.0,210400.0,127612.5,82787.5
2017-11-29,50850.0,32500.0,208240.0,124890.0,83350.0
2017-11-30,51262.5,32450.0,205680.00000000003,121967.50000000003,83712.5
2017-12-01,58462.5,33240.0,208880.00000000003,117177.50000000003,91702.5
2017-12-04,57825.0,33750.0,207840.0,116265.0,91575.0
2017-12-05,57900.0,34000.0,205680.00000000003,113780.00000000003,91900.0
2017-12-06,57787.5,33940.0,204240.0,112512.5,91727.5
2017-12-07,57600.0,33460.0,203440.0,112380.0,91060.0
2017-12-08,57750.0,33300.0,203760.0,112710.0,91050.0
2017-12-11,57225.0,33150.0,203520.0,113145.0,90375.0
2017-12-12,57037.5,33000.0,204000.0,113962.5,90037.5
2017-12-13,57187.5,33120.0,204640.0,114332.5,90307.5
2017-12-14,57112.5,32670.0,204880.00000000003,115097.50000000003,89782.5
2017-12-15,57000.0,32660.000000000004,204320.0,114660.0,89660.0
2017-12-18,57000.0,32639.999999999996,204080.0,114440.0,89640.0
2017-12-19,57112.5,32260.000000000004,200800.0,111427.5,89372.5
2017-12-20,57375.0,32400.0,203600.0,113825.0,89775.0
2017-12-21,57562.5,32320.0,203760.0,113877.5,89882.5
2017-12-22,57675.0,32250.0,204720.0,114795.0,89925.0
2017-12-26,57862.5,32389.999999999996,204320.0,114067.5,90252.5
2017-12-27,58012.5,32389.999999999996,204160.0,113757.5,90402.5
2017-12-28,57825.0,32230.0,204640.0,114585.0,90055.0
2017-12-29,57600.0,32220.0,204640.0,114820.0,89820.0
2018-01-02,57975.0,32420.0,205040.0,114645.0,90395.0
2018-01-03,57900.0,32510.000000000004,205360.0,114950.0,90410.0
2018-01-04,57675.0,32520.0,205600.0,115405.0,90195.0
2018-01-05,57675.0,32610.000000000004,204880.00000000003,114595.00000000003,90285.0
2018-01-08,57150.0,32589.999999999996,206400.0,116660.0,89740.0
2018-01-09,57375.0,32339.999999999996,207200.0,117485.0,89715.0
2018-01-10,57412.5,32189.999999999996,207600.0,117997.5,89602.5
2018-01-11,57412.5,32020.0,206480.00000000003,117047.50000000003,89432.5
2018-01-12,57075.0,32510.000000000004,206160.0,116575.0,89585.0
2018-01-16,57375.0,32890.0,207119.99999999997,116854.99999999997,90265.0
2018-01-17,57900.0,33010.0,206319.99999999997,115409.99999999997,90910.0
2018-01-18,57750.0,33330.0,206240.0,115160.0,91080.0
2018-01-19,57862.5,33510.0,206319.99999999997,114947.49999999997,91372.5
2018-01-22,57862.5,33950.0,206160.0,114347.5,91812.5
2018-01-23,57750.0,33910.0,205600.0,113940.0,91660.0
2018-01-24,58425.0,34150.0,207040.0,114465.0,92575.0
2018-01-25,58275.0,34200.0,204640.0,112165.0,92475.0
2018-01-26,58425.0,33860.0,204720.0,112435.0,92285.0
2018-01-29,58725.0,33950.0,205440.0,112765.0,92675.0
2018-01-30,59025.0,34090.0,205919.99999999997,112804.99999999997,93115.0
2018-01-31,58987.5,33910.0,204880.00000000003,111982.50000000003,92897.5
2018-02-01,58987.5,33620.0,207040.0,114432.5,92607.5
2018-02-02,58875.0,33520.0,207200.0,114805.0,92395.0
2018-02-05,58425.0,33230.0,206719.99999999997,115064.99999999997,91655.0
2018-02-06,59025.0,33480.0,204640.0,112135.0,92505.0
2018-02-07,59212.5,33710.0,202880.0,109957.5,92922.5
2018-02-08,59250.0,34100.0,202880.0,109530.0,93350.0
2018-02-09,58837.5,34200.0,201200.0,108162.5,93037.5
2018-02-12,59550.0,35200.0,204880.00000000003,110130.00000000003,94750.0
2018-02-13,59400.0,35540.0,201680.0,106740.0,94940.0
2018-02-14,59475.0,35550.0,204640.0,109615.0,95025.0
2018-02-15,59625.0,35880.0,203040.0,107535.0,95505.0
2018-02-16,59550.0,35850.0,200960.0,105560.0,95400.0
2018-02-20,59400.0,36040.0,202320.0,106880.0,95440.0
2018-02-21,59475.0,36280.0,204080.0,108325.0,95755.0
2018-02-22,59587.5,36270.0,207840.0,111982.5,95857.5
2018-02-23,59587.5,36230.0,207760.0,111942.5,95817.5
2018-02-26,59850.0,36180.0,204880.00000000003,108850.00000000003,96030.0
2018-02-27,60000.0,36640.0,206160.0,109520.0,96640.0
2018-02-28,60225.0,36860.0,205119.99999999997,108034.99999999997,97085.0
2018-03-01,60712.5,37030.0,202560.0,104817.5,97742.5
2018-03-02,60637.500000000015,37010.0,201120.0,103472.49999999999,97647.50000000001
2018-03-05,60899.999999999985,37170.0,201840.0,103770.00000000001,98069.99999999999
2018-03-06,60975.000000000015,37100.0,202160.0,104084.99999999999,98075.00000000001
2018-03-07,60937.5,37190.0,200480.0,102352.5,98127.5
2018-03-08,61537.5,37150.0,199920.0,101232.5,98687.5
2018-03-09,61087.5,36420.0,199120.0,101612.5,97507.5
2018-03-12,61162.5,36520.0,200160.0,102477.5,97682.5
2018-03-13,61462.5,36830.0,200720.0,102427.5,98292.5
2018-03-14,61162.5,36330.0,202080.0,104587.5,97492.5
2018-03-15,60937.5,36320.0,204080.0,106822.5,97257.5
2018-03-16,60562.5,36450.0,204240.0,107227.5,97012.5
2018-03-19,59625.0,35510.0,200160.0,105025.0,95135.0
2018-03-20,59587.5,35780.0,200320.0,104952.5,95367.5
2018-03-21,59512.5,35900.0,200160.0,104747.5,95412.5
2018-03-22,59700.0,36170.0,198320.0,102450.0,95870.0
2018-03-23,59887.5,36810.0,193360.0,96662.5,96697.5
2018-03-26,59512.5,36580.0,192080.0,95987.5,96092.5
2018-03-27,59550.0,36230.0,191280.0,95500.0,95780.0
2018-03-28,59550.0,36100.0,193200.0,97550.0,95650.0
2018-03-29,61725.0,37470.0,191600.0,92405.0,99195.0
2018-04-02,61687.5,37030.0,188000.0,89282.5,98717.5
2018-04-03,61837.499999999985,37260.0,187600.0,88502.50000000001,99097.49999999999
2018-04-04,60750.0,37210.0,192160.0,94200.0,97960.0
2018-04-05,61987.5,37170.0,190000.0,90842.5,99157.5
2018-04-06,61875.0,37620.0,189440.0,89945.0,99495.0
2018-04-09,62212.5,38200.0,196160.0,95747.5,100412.5
2018-04-10,62100.0,37880.0,194800.0,94820.0,99980.0
2018-04-11,61800.0,37690.0,197840.0,98350.0,99490.0
2018-04-12,62025.0,37830.0,198960.0,99105.0,99855.0
2018-04-13,61612.5,37820.0,198800.0,99367.5,99432.5
2018-04-16,61087.5,37490.0,196560.0,97982.5,98577.5
2018-04-17,60899.999999999985,37880.0,198560.0,99780.00000000001,98779.99999999999
2018-04-18,61275.0,37720.0,200880.0,101885.0,98995.0
2018-04-19,61200.0,37530.0,200000.0,101270.0,98730.0
2018-04-20,60375.0,37450.0,198720.0,100895.0,97825.0
2018-04-23,60637.500000000015,37270.0,196640.0,98732.49999999999,97907.50000000001
2018-04-24,60975.000000000015,37240.0,194960.0,96744.99999999999,98215.00000000001
2018-04-25,61837.499999999985,37480.0,194240.0,94922.50000000001,99317.49999999999
2018-04-26,61687.5,37520.0,192560.0,93352.5,99207.5
2018-04-27,62174.999999999985,38450.0,190000.0,89375.00000000001,100624.99999999999
2018-04-30,62400.0,38470.0,190160.0,89290.0,100870.0
2018-05-01,63037.5,39170.0,186880.0,84672.5,102207.5
2018-05-02,62962.5,38860.0,186800.0,84977.5,101822.5
2018-05-03,63337.5,38670.0,186320.0,84312.5,102007.5
2018-05-04,63150.0,38200.0,185680.0,84330.0,101350.0
2018-05-07,62475.0,37500.0,187760.0,87785.0,99975.0
2018-05-08,62925.0,37810.0,190480.0,89745.0,100735.0
2018-05-09,62925.0,37720.0,188240.0,87595.0,100645.0
2018-05-10,62925.0,37870.0,189600.0,88805.0,100795.0
2018-05-11,62174.999999999985,37170.0,187520.0,88175.00000000001,99344.99999999999
2018-05-14,62137.5,37710.0,190240.0,90392.5,99847.5
2018-05-15,62887.5,37440.0,185760.0,85432.5,100327.5
2018-05-16,62550.0,36960.0,186400.0,86890.0,99510.0
2018-05-17,61950.0,36770.0,188800.0,90080.0,98720.0
2018-05-18,63037.5,36800.0,186560.0,86722.5,99837.5
2018-05-21,63150.0,37360.0,185440.0,84930.0,100510.0
2018-05-22,63487.5,37330.0,182240.0,81422.5,100817.5
2018-05-23,63975.0,37780.0,185760.0,84005.0,101755.0
2018-05-24,63375.0,37590.0,185920.0,84955.0,100965.0
2018-05-25,63750.0,37860.0,187120.0,85510.0,101610.0
2018-05-29,62850.000000000015,37790.0,189440.0,88799.99999999999,100640.00000000001
2018-05-30,61987.5,37540.0,189920.0,90392.5,99527.5
2018-05-31,62062.5,37380.0,186960.0,87517.5,99442.5
2018-06-01,61762.5,37310.0,184240.0,85167.5,99072.5
2018-06-04,60187.5,36830.0,183520.0,86502.5,97017.5
2018-06-05,60600.0,36850.0,184960.0,87510.0,97450.0
2018-06-06,59962.5,36690.0,189760.0,93107.5,96652.5
2018-06-07,59512.5,36130.0,189680.0,94037.5,95642.5
2018-06-08,59700.0,36080.0,191280.0,95500.0,95780.0
2018-06-11,58237.5,35490.0,189440.0,95712.5,93727.5
2018-06-12,59737.5,35780.0,191920.0,96402.5,95517.5
2018-06-13,59550.0,35210.0,194000.0,99240.0,94760.0
2018-06-14,57675.0,34880.0,188320.0,95765.0,92555.0
2018-06-15,57412.5,34510.0,187280.0,95357.5,91922.5
2018-06-18,56587.5,34240.0,190000.0,99172.5,90827.5
2018-06-19,56325.0,34030.0,187280.0,96925.0,90355.0
2018-06-20,56362.5,33730.0,181600.0,91507.5,90092.5
2018-06-21,56737.5,33430.0,181200.0,91032.5,90167.5
2018-06-22,56700.0,34100.0,181040.0,90240.0,90800.0
2018-06-25,55725.0,33400.0,178400.0,89275.0,89125.0
2018-06-26,55987.5,33260.0,180240.0,90992.5,89247.5
2018-06-27,55987.5,33150.0,180880.0,91742.5,89137.5
2018-06-28,54900.0,33130.0,181040.0,93010.0,88030.0
2018-06-29,55687.5,32990.0,174560.0,85882.5,88677.5
2018-07-02,53850.0,32760.000000000004,175600.0,88990.0,86610.0
2018-07-03,54637.5,32539.999999999996,179280.0,92102.5,87177.5
2018-07-05,54675.0,32389.999999999996,178480.0,91415.0,87065.0
2018-07-06,55950.0,33740.0,175360.0,85670.0,89690.0
2018-07-09,55050.0,32780.0,168160.0,80330.0,87830.0
2018-07-10,54112.5,33030.0,159760.0,72617.5,87142.5
2018-07-11,52987.5,32770.0,148640.0,62882.5,85757.5
2018-07-12,53887.5,32770.0,156000.0,69342.5,86657.5
2018-07-13,53212.5,32300.0,161280.0,75767.5,85512.5
2018-07-16,53287.5,32750.0,157360.0,71322.5,86037.5
2018-07-17,53962.5,32720.0,151920.0,65237.5,86682.5
2018-07-18,54150.0,32560.000000000004,150480.0,63770.0,86710.0
2018-07-19,54750.0,32610.000000000004,150000.0,62640.0,87360.0
2018-07-20,55350.0,32460.000000000004,146960.0,59150.0,87810.0
2018-07-23,55687.5,32539.999999999996,151280.0,63052.5,88227.5
2018-07-24,54900.0,32670.0,152080.0,64510.0,87570.0
2018-07-25,55987.5,32850.0,156560.0,67722.5,88837.5
2018-07-26,56362.5,33170.0,151840.0,62307.5,89532.5
2018-07-27,56437.5,33110.0,148640.0,59092.5,89547.5
2018-07-30,57187.5,33370.0,149120.0,58562.5,90557.5
2018-07-31,57975.0,34140.0,148960.0,56845.0,92115.0
2018-08-01,56925.0,33600.0,148160.0,57635.0,90525.0
2018-08-02,57187.5,33260.0,144560.0,54112.5,90447.5
2018-08-03,57637.5,33180.0,147760.0,56942.5,90817.5
2018-08-06,57787.5,32950.0,145440.0,54702.5,90737.5
2018-08-07,57675.0,33260.0,146000.0,55065.0,90935.0
2018-08-08,57750.0,33740.0,142000.0,50510.0,91490.0
2018-08-09,57412.5,33490.0,151440.0,60537.5,90902.5
2018-08-10,55762.5,32330.0,151920.0,63827.5,88092.5
2018-08-13,55575.0,32880.0,155440.0,66985.0,88455.0
2018-08-14,56475.0,33780.0,155680.0,65425.0,90255.0
2018-08-15,56400.0,33130.0,158240.0,68710.0,89530.0
2018-08-16,56962.5,33700.0,167840.0,77177.5,90662.5
2018-08-17,56812.5,33240.0,176880.0,86827.5,90052.5
2018-08-20,56475.0,33060.0,173520.0,83985.0,89535.0
2018-08-21,56137.5,32720.0,172480.0,83622.5,88857.5
2018-08-22,55012.5,32320.0,165360.0,78027.5,87332.5
2018-08-23,54150.0,31650.0,162800.0,77000.0,85800.0
2018-08-24,54412.5,31630.0,163920.0,77877.5,86042.5
2018-08-27,54225.0,31060.000000000004,173520.0,88235.0,85285.0
2018-08-28,53437.5,30470.0,170720.0,86812.5,83907.5
2018-08-29,53475.0,30520.0,171920.0,87925.0,83995.0
2018-08-30,53475.0,30350.0,168400.0,84575.0,83825.0
2018-08-31,54750.0,30720.0,170880.0,85410.0,85470.0
2018-09-04,55237.5,31120.0,176800.0,90442.5,86357.5
2018-09-05,54787.5,30970.0,176560.0,90802.5,85757.5
2018-09-06,54937.5,31400.0,181360.0,95022.5,86337.5
2018-09-07,55050.0,31700.0,181760.0,95010.0,86750.0
2018-09-10,55087.5,31860.000000000004,178240.0,91292.5,86947.5
2018-09-11,55012.5,31620.0,173120.0,86487.5,86632.5
2018-09-12,52875.0,31839.999999999996,178000.0,93285.0,84715.0
2018-09-13,52575.0,31489.999999999996,178960.0,94895.0,84065.0
2018-09-14,52762.5,30870.0,181280.0,97647.5,83632.5
2018-09-17,52200.0,30570.0,177200.0,94430.0,82770.0
2018-09-18,51487.5,30330.0,185520.0,103702.5,81817.5
2018-09-19,51862.5,30920.0,185280.0,102497.5,82782.5
2018-09-20,52875.0,31439.999999999996,186480.0,102165.0,84315.0
2018-09-21,53587.5,30889.999999999996,183680.0,99202.5,84477.5
2018-09-24,54075.0,30750.0,182320.0,97495.0,84825.0
2018-09-25,54562.5,30920.0,184800.0,99317.5,85482.5
2018-09-26,54450.0,31089.999999999996,183120.0,97580.0,85540.0
2018-09-27,54712.5,31180.0,177520.0,91627.5,85892.5
2018-09-28,53437.5,30900.0,185360.0,101022.5,84337.5
2018-10-01,54862.5,31380.0,191520.0,105277.5,86242.5
2018-10-02,55125.0,31510.000000000004,189280.0,102645.0,86635.0
2018-10-03,54712.5,31120.0,182880.0,97047.5,85832.5
2018-10-04,55125.0,31220.0,177040.0,90695.0,86345.0
2018-10-05,55237.5,31960.000000000004,184160.0,96962.5,87197.5
2018-10-08,54975.0,31850.0,184160.0,97335.0,86825.0
2018-10-09,54675.0,31780.0,181040.0,94585.0,86455.0
2018-10-10,54412.5,31570.0,179040.0,93057.5,85982.5
2018-10-11,55387.5,31680.0,174160.0,87092.5,87067.5
2018-10-12,56062.5,31689.999999999996,176000.0,88247.5,87752.5
2018-10-15,56737.5,32700.0,181600.0,92162.5,89437.5
2018-10-16,56287.5,32230.0,182000.0,93482.5,88517.5
2018-10-17,56137.5,32370.0,175040.0,86532.5,88507.5
2018-10-18,55612.5,31630.0,167360.0,80117.5,87242.5
2018-10-19,55050.0,31310.000000000004,165120.0,78760.0,86360.0
2018-10-22,55425.0,31280.0,170160.0,83455.0,86705.0
2018-10-23,55537.5,31070.0,174480.0,87872.5,86607.5
2018-10-24,55237.5,30610.000000000004,184080.0,98232.5,85847.5
2018-10-25,54150.0,30430.0,181680.0,97100.0,84580.0
2018-10-26,55162.5,30730.0,185360.0,99467.5,85892.5
2018-10-29,55012.5,30820.0,188320.0,102487.5,85832.5
2018-10-30,54712.5,30510.000000000004,188800.0,103577.5,85222.5
2018-10-31,54487.5,30639.999999999996,187040.0,101912.5,85127.5
2018-11-01,55012.5,31339.999999999996,186240.0,99887.5,86352.5
2018-11-02,55687.5,31100.0,186000.0,99212.5,86787.5
2018-11-05,56100.0,31060.000000000004,182720.0,95560.0,87160.0
2018-11-06,55987.5,31139.999999999996,173120.0,85992.5,87127.5
2018-11-07,55837.5,30800.0,177680.0,91042.5,86637.5
2018-11-08,56025.0,30610.000000000004,178000.0,91365.0,86635.0
2018-11-09,55462.5,30560.000000000004,178560.0,92537.5,86022.5
2018-11-12,55687.5,30560.000000000004,180960.0,94712.5,86247.5
2018-11-13,54975.0,30389.999999999996,183360.0,97995.0,85365.0
2018-11-14,55050.0,30570.0,182400.0,96780.0,85620.0
2018-11-15,55125.0,30539.999999999996,182640.0,96975.0,85665.0
2018-11-16,54712.5,31089.999999999996,192240.0,106437.5,85802.5
2018-11-19,54337.5,30550.0,195280.0,110392.5,84887.5
2018-11-20,54187.5,30710.000000000004,188720.0,103822.5,84897.5
2018-11-21,54262.5,30660.000000000004,186480.0,101557.5,84922.5
2018-11-23,53850.0,30580.0,189040.0,104610.0,84430.0
2018-11-26,53400.0,30300.0,183680.0,99980.0,83700.0
2018-11-27,53475.0,30489.999999999996,185200.0,101235.0,83965.0
2018-11-28,54075.0,30789.999999999996,185440.0,100575.0,84865.0
