Date,corn,soybean_meal,hog,crush
2008-03-06,5.7925,332.5,76.7,125302.49999999999
2008-03-07,5.5925,312.5,76.175,128622.5
2008-03-10,5.79,318.1,75.625,123340.0
2008-03-11,5.855,313.5,75.725,123144.99999999996
2008-03-12,5.79,317.5,74.9,121080.00000000003
2008-03-13,5.8325,320.5,74.575,119102.50000000001
2008-03-14,5.75,314.3,74.3,120080.0
2008-03-17,5.55,294.3,74.35,125239.99999999997
2008-03-18,5.6125,305.5,74.125,122462.5
2008-03-19,5.4125,285.5,73.6,125782.49999999997
2008-03-20,5.2125,271.5,73.05,128422.5
2008-03-24,5.3975,289.0,73.9,126617.50000000003
2008-03-25,5.5975,306.7,74.35,123287.49999999997
2008-03-26,5.685,309.0,73.75,119825.00000000001
2008-03-27,5.685,298.0,72.475,116844.99999999999
2008-03-28,5.7675,289.5,71.2,112377.5
2008-03-31,5.81,273.0,69.2,106990.00000000001
2008-04-01,5.93,291.7,69.15,103160.00000000003
2008-04-02,6.03,291.5,69.4,102480.00000000003
2008-04-03,6.1025,295.2,71.75,108542.5
2008-04-04,6.0875,301.7,74.75,117717.5
2008-04-07,6.035,303.0,74.6,117894.99999999997
2008-04-08,6.035,299.4,74.5,117935.0
2008-04-09,6.2,311.5,74.6,114569.99999999997
2008-04-10,6.1125,310.0,75.0,117312.5
2008-04-11,6.04,306.0,75.4,120080.00000000003
2008-04-14,6.1325,307.0,75.5,118912.5
2008-04-15,6.2525,309.5,77.175,122222.49999999999
2008-04-16,6.2575,305.0,77.05,122197.5
2008-04-17,6.26,311.0,76.625,120200.0
2008-04-18,6.2275,309.5,76.95,121877.5
2008-04-21,6.0525,298.0,76.55,124372.5
2008-04-22,6.19,308.5,76.45,120939.99999999999
2008-04-23,6.125,301.5,76.7,123415.0
2008-04-24,6.02,297.7,75.9,122810.00000000004
2008-04-25,6.0675,295.0,75.475,121007.49999999997
2008-04-28,6.3025,289.5,74.525,114992.50000000003
2008-04-29,6.22,291.0,73.6,113119.99999999997
2008-04-30,6.2825,301.5,74.375,113612.5
2008-05-01,6.315,294.0,73.75,111874.99999999999
2008-05-02,6.295,298.5,74.625,114525.0
2008-05-05,6.1275,298.0,75.475,119807.49999999996
2008-05-06,6.235,299.2,76.45,121195.0
2008-05-07,6.305,304.2,76.75,120605.0
2008-05-08,6.4625,305.7,77.825,121532.5
2008-05-09,6.5,312.0,77.9,120580.00000000003
2008-05-12,6.3775,312.7,76.975,119387.49999999996
2008-05-13,6.31,322.7,76.675,118440.00000000001
2008-05-14,6.205,327.5,75.725,116494.99999999997
2008-05-15,6.225,328.2,74.45,112045.0
2008-05-16,6.1675,332.7,73.85,110537.49999999996
2008-05-19,6.13,328.5,73.95,111840.0
2008-05-20,6.16,327.3,74.575,113510.0
2008-05-21,6.335,330.3,75.225,112664.99999999997
2008-05-22,6.2325,325.0,74.75,113212.5
2008-05-23,6.2725,327.0,75.25,114012.5
2008-05-27,6.255,329.0,74.3,111035.0
2008-05-28,6.195,332.7,74.175,111165.0
2008-05-29,6.095,326.8,73.275,110375.00000000003
2008-05-30,6.265,332.3,74.5,111195.0
2008-06-02,6.4325,334.0,74.4,108192.50000000003
2008-06-03,6.3625,336.0,74.175,108322.5
2008-06-04,6.43,345.0,73.95,105690.0
2008-06-05,6.7075,353.0,75.6,106007.49999999997
2008-06-06,6.7775,354.7,76.325,107107.5
2008-06-09,6.8525,358.3,75.65,103462.50000000003
2008-06-10,7.0275,364.5,75.7,100377.5
2008-06-11,7.3275,379.0,76.875,98187.5
2008-06-12,7.395,382.9,75.975,93904.99999999997
2008-06-13,7.65,386.5,76.675,91960.0
2008-06-16,7.65,388.8,76.6,91489.99999999997
2008-06-17,7.76,397.8,77.2,90860.0
2008-06-18,7.8,396.6,77.1,90059.99999999997
2008-06-19,7.615,394.0,76.35,90694.99999999997
2008-06-20,7.555,387.9,78.125,97885.0
2008-06-23,7.5925,388.5,78.0,96862.5
2008-06-24,7.475,387.3,77.15,96025.00000000003
2008-06-25,7.65,396.2,76.425,90190.0
2008-06-26,7.88,405.7,75.475,82749.99999999997
2008-06-27,7.87,409.7,74.6,79699.99999999997
2008-06-30,7.57,412.0,72.4,76930.00000000003
2008-07-01,7.52,419.2,71.55,74240.0
2008-07-02,7.805,427.5,73.625,75775.0
2008-07-03,7.77,429.0,73.9,77030.00000000003
2008-07-07,7.47,409.0,72.8,80010.0
2008-07-08,7.225,399.8,73.05,85405.0
2008-07-09,7.1275,414.5,74.775,90917.50000000003
2008-07-10,7.0425,424.0,75.8,94522.5
2008-07-11,7.0925,428.1,75.45,92242.5
2008-07-14,6.8225,415.2,75.025,96222.50000000003
2008-07-15,6.6675,401.3,75.7,102097.5
2008-07-16,6.7725,409.7,76.55,102402.5
2008-07-17,6.5,389.9,75.15,103990.00000000003
2008-07-18,6.285,376.8,74.825,107485.0
2008-07-21,6.0825,365.3,75.025,112312.50000000004
2008-07-22,5.9225,366.2,75.7,116782.5
2008-07-23,5.905,361.6,75.0,115265.0
2008-07-24,5.92,359.8,75.35,116339.99999999997
2008-07-25,5.965,360.2,75.2,115145.0
2008-07-28,6.0125,364.3,74.55,111942.5
2008-07-29,6.135,369.5,73.8,107185.0
2008-07-30,6.2125,376.2,74.425,107352.5
2008-07-31,6.075,375.5,75.9,114205.00000000003
2008-08-01,5.85,366.0,75.85,118369.99999999997
2008-08-04,5.555,346.0,75.8,124635.0
2008-08-05,5.45,339.5,74.15,121580.00000000003
2008-08-06,5.2775,326.8,74.35,126077.49999999997
2008-08-07,5.42,332.7,75.45,126870.0
2008-08-08,5.1825,313.3,76.475,135652.49999999997
2008-08-11,5.17,320.5,76.75,136000.0
2008-08-12,5.285,332.0,75.325,128565.0
2008-08-13,5.585,352.0,76.125,124625.0
2008-08-14,5.7725,347.5,76.175,122422.5
2008-08-15,5.495,332.7,74.85,123824.99999999997
2008-08-18,5.7275,350.7,75.0,119017.5
2008-08-19,5.845,347.5,74.275,115255.00000000003
2008-08-20,5.95,353.7,74.425,113540.0
2008-08-21,6.175,358.7,74.325,109345.0
2008-08-22,6.065,360.0,74.1,110144.99999999996
2008-08-25,6.0,365.8,74.25,111020.0
2008-08-26,5.94,367.2,73.7,110019.99999999999
2008-08-27,5.96,365.0,70.7,100340.0
2008-08-28,5.8775,358.8,68.95,96597.49999999999
2008-08-29,5.85,358.0,69.55,99010.0
2008-09-02,5.6925,355.4,69.95,102912.5
2008-09-03,5.6225,342.0,68.75,101462.50000000001
2008-09-04,5.645,342.0,68.4,100005.00000000004
2008-09-05,5.485,327.0,68.175,103185.0
2008-09-08,5.49,328.3,67.45,100660.0
2008-09-09,5.445,334.0,66.175,96685.0
2008-09-10,5.3675,325.8,66.175,98667.5
2008-09-11,5.3325,330.2,66.975,101312.49999999999
2008-09-12,5.6325,334.5,65.3,91022.5
2008-09-15,5.62,335.8,66.55,95080.0
2008-09-16,5.3225,319.5,66.1,99732.49999999997
2008-09-17,5.54,322.7,66.45,97270.0
2008-09-18,5.2725,313.8,65.05,97692.5
2008-09-19,5.4225,315.5,66.05,98472.5
2008-09-22,5.585,328.0,67.35,98944.99999999997
2008-09-23,5.6025,330.0,66.3,95122.5
2008-09-24,5.63,332.5,66.225,94219.99999999997
2008-09-25,5.5825,328.5,66.125,95012.50000000001
2008-09-26,5.43,320.7,66.05,97840.0
2008-09-29,5.13,301.4,65.05,101070.0
2008-09-30,4.875,285.0,64.2,103815.0
2008-10-01,4.84,286.2,62.975,100300.0
2008-10-02,4.54,274.5,61.4,100930.0
2008-10-03,4.54,269.8,60.875,99720.0
2008-10-06,4.24,249.9,59.825,102850.0
2008-10-07,4.17,256.8,61.425,108330.0
2008-10-08,4.275,268.8,61.9,107075.0
2008-10-09,4.3825,276.0,61.125,102262.5
2008-10-10,4.0825,256.0,59.875,104762.50000000001
2008-10-13,4.115,256.7,61.1,108125.0
2008-10-14,4.1125,247.5,60.5,107162.5
2008-10-15,3.88,244.5,58.075,103190.0
2008-10-16,3.845,252.0,55.975,96245.0
2008-10-17,4.03,258.2,56.3,93890.0
2008-10-20,4.185,266.5,56.25,90575.00000000001
2008-10-21,4.11,265.8,57.775,96650.0
2008-10-22,3.85,257.3,57.65,101000.0
2008-10-23,3.9025,269.0,57.925,99922.5
2008-10-24,3.7275,268.3,58.5,104457.5
2008-10-27,3.8525,276.3,58.55,101942.5
2008-10-28,3.9075,266.8,58.05,100467.5
2008-10-29,4.2075,283.0,57.575,92827.50000000001
2008-10-30,4.095,283.3,56.0,89445.0
2008-10-31,4.015,273.0,54.8,87835.0
2008-11-03,4.03,275.2,54.4,86110.0
2008-11-04,4.13,277.8,54.425,84430.0
2008-11-05,3.9025,265.0,54.475,89282.5
2008-11-06,3.78,262.8,54.825,92460.0
2008-11-07,3.755,271.7,55.4,93785.0
2008-11-10,3.835,275.3,55.0,90945.0
2008-11-11,3.7425,269.5,54.975,92832.5
2008-11-12,3.695,266.4,55.45,95375.0
2008-11-13,3.77,264.0,56.2,96890.0
2008-11-14,3.8025,265.5,55.575,94252.5
2008-11-17,3.8575,271.3,55.3,91967.5
2008-11-18,3.8,267.4,55.45,93700.0
2008-11-19,3.7875,267.7,55.925,95377.5
2008-11-20,3.6375,257.2,56.8,101477.5
2008-11-21,3.385,249.9,56.875,106235.0
2008-11-24,3.545,257.7,57.375,104655.0
2008-11-25,3.535,262.5,57.725,105445.0
2008-11-26,3.54,263.2,58.675,108340.0
2008-11-28,3.495,256.0,59.5,112375.0
2008-12-01,3.9625,259.5,58.725,102532.5
2008-12-02,3.95,253.4,58.375,102210.0
2008-12-03,3.9425,252.8,57.575,99822.5
2008-12-04,3.7925,250.6,57.1,100772.5
2008-12-05,3.5125,243.2,57.45,106832.5
2008-12-08,3.7375,252.7,56.975,100987.5
2008-12-09,3.7225,249.5,57.275,102492.5
2008-12-10,3.8725,253.1,56.875,98602.5
2008-12-11,3.965,260.2,56.15,94185.0
2008-12-15,4.225,261.3,66.0,121695.0
2008-12-16,4.415,267.3,66.4,119525.00000000003
2008-12-17,4.3525,271.0,67.0,122012.5
2008-12-18,4.3475,275.0,67.35,122807.49999999997
2008-12-19,4.25,276.0,67.15,123530.00000000003
2008-12-22,4.27,283.0,66.85,121569.99999999999
2008-12-23,4.3975,287.0,67.3,120697.5
2008-12-24,4.415,293.0,67.3,119835.0
2008-12-26,4.565,303.4,66.775,114865.00000000001
2008-12-29,4.3825,298.0,67.4,120142.50000000003
2008-12-30,4.4075,304.0,67.65,119967.50000000003
2008-12-31,4.515,306.3,67.875,118845.0
2009-01-02,4.5625,307.0,68.7,120702.5
2009-01-05,4.5525,304.1,68.55,120662.5
2009-01-06,4.7125,304.0,68.8,119072.5
2009-01-07,4.605,295.5,68.9,121855.00000000001
2009-01-08,4.5025,296.0,69.2,124302.49999999999
2009-01-09,4.5425,305.0,69.2,122802.49999999999
2009-01-12,4.2425,288.0,68.85,127882.49999999997
2009-01-13,4.07,285.0,68.225,128769.99999999997
2009-01-14,4.115,284.6,67.75,126615.0
2009-01-15,4.11,285.1,67.35,125359.99999999997
2009-01-16,4.3675,290.0,67.75,122287.5
2009-01-20,4.3,286.1,67.65,123370.00000000003
2009-01-21,4.3575,294.9,67.7,121787.5
2009-01-22,4.335,288.2,67.75,122955.0
2009-01-23,4.36,282.8,67.45,122160.0
2009-01-26,4.39,281.7,65.975,117099.99999999997
2009-01-27,4.23,285.6,63.9,112469.99999999999
2009-01-28,4.3,283.8,64.3,112880.0
2009-01-29,4.2725,283.3,64.9,115262.50000000003
2009-01-30,4.25,286.4,66.2,119450.0
2009-02-02,4.16,283.2,64.9,116960.00000000003
2009-02-03,4.0625,271.0,65.45,121402.5
2009-02-04,4.0175,265.4,64.5,119597.5
2009-02-05,4.1525,271.5,64.075,115602.5
2009-02-06,4.2175,283.0,64.8,115797.5
2009-02-09,4.2175,280.4,65.0,116697.5
2009-02-10,4.205,279.5,66.45,121615.0
2009-02-11,4.1,271.0,66.6,124519.99999999997
2009-02-12,4.0775,266.2,67.0,126617.5
2009-02-13,4.055,261.8,66.9,127075.00000000003
2009-02-17,3.9025,253.9,65.25,124872.5
2009-02-18,3.875,247.9,64.85,124604.99999999997
2009-02-19,3.9375,251.8,64.05,120717.5
2009-02-20,3.8975,248.7,62.3,116027.5
2009-02-23,3.915,252.3,62.5,116045.0
2009-02-24,3.9425,250.5,62.3,115172.5
2009-02-25,4.0375,243.7,63.825,119307.5
2009-02-26,4.0225,244.6,63.85,119522.5
2009-02-27,3.91,245.3,65.85,127539.99999999997
2009-03-02,3.8025,232.4,64.975,127642.49999999997
2009-03-03,3.8075,232.2,65.25,128467.5
2009-03-04,3.9375,238.8,65.9,127937.50000000003
2009-03-05,3.8775,235.0,66.0,129537.5
2009-03-06,3.9075,239.0,66.35,129807.49999999997
2009-03-09,3.96,240.3,66.025,127850.00000000003
2009-03-10,4.0675,249.5,66.0,125237.5
2009-03-11,3.96,245.7,66.35,128349.99999999997
2009-03-12,4.1575,254.1,67.25,127427.5
2009-03-13,4.18,249.2,67.725,129099.99999999997
2009-03-16,4.2125,257.7,67.1,125762.49999999997
2009-03-17,4.2075,258.4,67.325,126487.50000000001
2009-03-18,4.1875,258.6,67.6,127647.49999999997
2009-03-19,4.2825,269.0,67.4,124542.50000000003
2009-03-20,4.28,268.0,67.2,124040.0
2009-03-23,4.2725,265.6,66.3,121512.5
2009-03-24,4.2525,265.7,66.725,123162.49999999996
2009-03-25,4.175,257.6,66.775,125295.00000000003
2009-03-26,4.2275,257.5,65.825,121477.5
2009-03-27,4.1925,254.1,65.625,121702.5
2009-03-30,4.1825,247.7,65.1,120812.49999999997
2009-03-31,4.3575,263.1,65.6,118247.49999999997
2009-04-01,4.2725,263.2,65.35,118712.49999999997
2009-04-02,4.3375,265.0,65.3,117397.5
2009-04-03,4.355,268.0,65.5,117474.99999999999
2009-04-06,4.3675,263.8,65.05,116267.5
2009-04-07,4.275,263.2,65.775,120035.00000000003
2009-04-08,4.2775,265.5,65.6,119207.49999999997
2009-04-09,4.2175,267.5,65.875,120787.5
2009-04-13,4.1925,265.0,65.475,120132.49999999997
2009-04-14,4.2475,267.5,64.35,115457.49999999999
2009-04-15,4.1525,269.1,65.0,118802.5
2009-04-16,4.1675,271.1,65.3,119337.49999999999
2009-04-17,4.07,268.2,65.525,121810.00000000003
2009-04-20,3.9875,259.9,64.7,121237.5
2009-04-21,4.035,270.3,65.225,121164.99999999997
2009-04-22,4.0325,268.6,65.05,120812.5
2009-04-23,4.115,265.8,64.275,117375.00000000003
2009-04-24,4.0675,269.5,64.15,117317.50000000003
2009-04-27,4.015,261.1,61.75,111265.0
2009-04-28,4.0425,263.0,60.825,107702.49999999999
2009-04-29,4.2175,275.6,61.975,107497.5
2009-04-30,4.2325,276.0,62.675,109472.5
2009-05-01,4.3325,284.0,63.175,108772.50000000001
2009-05-04,4.255,281.5,62.425,107785.0
2009-05-05,4.25,278.5,63.125,110400.0
2009-05-06,4.2675,279.5,64.45,114277.5
2009-05-07,4.31,280.7,64.75,114480.00000000001
2009-05-08,4.3975,279.5,65.35,115207.49999999997
2009-05-11,4.4025,281.9,64.9,113452.50000000003
2009-05-12,4.48,281.7,65.775,115110.00000000001
2009-05-13,4.4725,285.0,65.05,112572.5
2009-05-14,4.4925,292.0,64.175,108772.5
2009-05-15,4.385,288.1,63.575,108855.0
2009-05-18,4.42,295.0,64.35,110119.99999999997
2009-05-19,4.47,298.8,63.875,107470.0
2009-05-20,4.4725,304.0,64.85,110032.49999999997
2009-05-21,4.455,311.0,63.875,106475.0
2009-05-22,4.52,313.3,64.45,107110.00000000001
2009-05-26,4.5025,324.5,63.95,104652.49999999999
2009-05-27,4.4975,321.2,63.475,103537.50000000001
2009-05-28,4.5225,321.8,63.55,103342.5
2009-05-29,4.5925,323.0,62.85,99932.5
2009-06-01,4.6925,325.8,64.225,102552.49999999997
2009-06-02,4.7275,325.8,61.975,94827.5
2009-06-03,4.55,313.5,63.45,103440.0
2009-06-04,4.715,325.5,64.175,102085.0
2009-06-05,4.675,317.0,64.275,103855.00000000003
2009-06-08,4.58,315.2,63.5,102980.0
2009-06-09,4.6625,325.8,62.5,97482.5
2009-06-10,4.58,330.4,61.1,93780.0
2009-06-11,4.6325,339.0,61.5,93412.5
2009-06-12,4.4775,336.7,59.325,89007.5
2009-06-15,4.2775,318.4,57.475,87917.5
2009-06-16,4.2525,319.3,57.4,87962.49999999999
2009-06-17,4.2875,325.3,58.675,90917.5
2009-06-18,4.2375,322.7,57.95,89607.5
2009-06-19,4.195,308.5,59.925,97985.0
2009-06-22,4.055,301.0,58.675,96835.0
2009-06-23,4.09,308.3,57.8,92780.0
2009-06-24,4.0725,310.0,57.45,91752.5
2009-06-25,4.015,305.8,57.075,91835.0
2009-06-26,4.0425,306.0,55.85,87482.49999999999
2009-06-29,3.9725,304.4,55.325,87012.5
2009-06-30,3.6725,306.3,55.7,92522.5
2009-07-01,3.6925,315.7,57.2,96082.5
2009-07-02,3.575,314.7,58.25,101305.0
2009-07-06,3.4425,301.0,59.0,107062.5
2009-07-07,3.3575,281.0,58.075,107377.5
2009-07-08,3.3425,281.3,57.0,104132.5
2009-07-09,3.4,290.0,58.15,106080.0
2009-07-10,3.38,289.3,57.95,105810.0
2009-07-13,3.395,282.5,57.15,103705.0
2009-07-14,3.455,283.0,57.575,104115.0
2009-07-15,3.375,275.4,58.3,108395.0
2009-07-16,3.2525,268.5,58.95,113002.5
2009-07-17,3.315,278.7,58.95,111045.0
2009-07-20,3.3375,274.9,58.35,109167.5
2009-07-21,3.22,272.8,57.45,108260.0
2009-07-22,3.1925,273.3,57.4,108462.5
2009-07-23,3.3875,284.2,56.2,100607.5
2009-07-24,3.2725,279.7,54.375,96942.5
2009-07-27,3.3375,276.2,54.05,95277.5
2009-07-28,3.2975,283.3,52.275,89487.5
2009-07-29,3.28,282.0,52.775,91480.0
2009-07-30,3.4225,296.8,52.975,88502.5
2009-07-31,3.495,300.5,53.225,87845.0
2009-08-03,3.69,309.6,51.7,79130.0
2009-08-04,3.6575,311.8,49.225,71477.5
2009-08-05,3.57,318.6,48.75,70590.0
2009-08-06,3.4025,314.5,45.775,63992.5
2009-08-07,3.265,319.0,44.85,62645.0
2009-08-10,3.305,305.7,44.6,62575.0
2009-08-11,3.31,313.7,44.2,60420.0
2009-08-12,3.3625,312.5,43.675,58072.5
2009-08-13,3.32,306.9,45.05,63670.0
2009-08-14,3.2775,289.0,44.825,65377.5
2009-08-17,3.2175,281.9,44.575,66187.50000000001
2009-08-18,3.225,284.2,44.45,65445.0
2009-08-19,3.275,283.3,44.625,65345.0
2009-08-20,3.24,283.4,46.15,70740.0
2009-08-21,3.2625,290.0,47.325,73502.5
2009-08-24,3.355,299.9,46.0,66885.0
2009-08-25,3.2675,298.5,47.1,71857.5
2009-08-26,3.2625,298.5,45.4,66492.5
2009-08-27,3.2925,296.5,46.2,68802.5
2009-08-28,3.29,308.5,46.45,68440.0
2009-08-31,3.2975,297.5,46.225,68707.5
2009-09-01,3.1925,288.7,47.475,75162.5
2009-09-02,3.1925,292.5,46.85,72782.5
2009-09-03,3.1575,286.7,47.65,76447.5
2009-09-04,3.0625,281.1,48.45,80992.5
2009-09-08,3.075,284.5,48.95,82065.0
2009-09-09,3.0975,285.3,49.65,83887.5
2009-09-10,3.1525,285.5,50.7,86402.5
2009-09-11,3.1975,275.5,49.825,83927.5
2009-09-14,3.1775,278.8,49.0,81257.5
2009-09-15,3.465,298.3,51.875,84195.0
2009-09-16,3.3625,294.0,51.45,84802.5
2009-09-17,3.29,293.3,52.025,87800.0
2009-09-18,3.18,284.8,50.3,84780.0
2009-09-21,3.16,276.2,49.375,82980.0
2009-09-22,3.2575,278.7,48.75,79267.5
2009-09-23,3.3025,280.5,50.05,82572.5
2009-09-24,3.365,279.4,49.35,79505.0
2009-09-25,3.34,283.9,49.025,78390.0
2009-09-28,3.3875,284.5,49.725,79857.5
2009-09-29,3.41,284.8,50.175,80930.0
2009-09-30,3.44,285.5,49.6,78570.0
2009-10-01,3.405,280.8,48.625,76445.0
2009-10-02,3.335,267.8,48.55,78555.0
2009-10-05,3.415,270.5,47.6,74045.0
2009-10-06,3.5825,277.5,49.125,75712.5
2009-10-07,3.5975,281.0,51.75,83537.5
2009-10-08,3.64,289.7,53.525,87710.0
2009-10-09,3.6225,297.3,52.775,84812.5
2009-10-12,3.8125,307.3,53.825,84322.5
2009-10-13,3.8175,306.3,53.675,83867.5
2009-10-14,3.83,305.7,54.25,85580.0
2009-10-15,3.73,296.2,54.475,88750.0
2009-10-16,3.72,294.7,54.1,87850.0
2009-10-19,3.8625,298.3,54.05,85192.5
2009-10-20,3.845,292.5,52.875,82275.0
2009-10-21,3.9825,298.7,53.675,82152.5
2009-10-22,4.035,300.8,53.725,81315.0
2009-10-23,3.9775,303.3,53.025,79687.5
2009-10-26,3.78,294.8,53.45,84860.0
2009-10-27,3.7075,287.6,55.425,92987.5
2009-10-28,3.69,291.3,55.95,94560.0
2009-10-29,3.795,295.3,57.2,96585.0
2009-10-30,3.66,297.0,56.7,96840.0
2009-11-02,3.8225,302.7,57.725,97112.5
2009-11-03,3.9,306.4,57.55,95020.0
2009-11-04,3.84,301.6,57.8,97200.0
2009-11-05,3.765,291.3,56.6,95515.0
2009-11-06,3.67,288.8,55.7,94310.0
2009-11-09,3.86,294.3,55.8,91230.0
2009-11-10,3.945,288.2,55.625,90005.0
2009-11-11,3.94,289.1,55.6,89910.0
2009-11-12,3.905,301.0,54.45,85565.0
2009-11-13,3.905,301.1,55.0,87315.0
2009-11-16,4.0225,304.4,54.95,85062.5
2009-11-17,4.02,308.7,56.4,89310.00000000001
2009-11-18,3.98,310.5,56.45,89890.0
2009-11-19,3.95,318.4,55.975,88030.0
2009-11-20,3.91,317.1,57.6,93960.0
2009-11-23,3.8725,315.6,58.3,96912.5
2009-11-24,3.76,315.4,58.625,99660.0
2009-11-25,3.92,318.0,59.425,99560.0
2009-11-27,3.9725,326.5,59.025,96642.5
2009-11-30,4.0275,326.8,58.6,94427.5
2009-12-01,4.445,299.4,59.225,92905.0
2009-12-02,4.38,294.5,59.675,95810.0
2009-12-03,4.3375,303.5,59.25,94187.5
2009-12-04,4.245,300.7,61.15,101935.0
2009-12-07,4.1975,298.4,62.2,106237.5
2009-12-08,4.2075,296.0,62.675,107847.50000000001
2009-12-09,4.2,291.6,63.4,110720.0
2009-12-10,4.2875,293.1,63.625,109977.5
2009-12-11,4.3825,291.5,64.0,109912.5
2009-12-15,4.38,293.0,66.8,118760.0
2009-12-16,4.4225,293.7,66.6,117412.49999999997
2009-12-17,4.2975,285.3,66.425,119567.5
2009-12-18,4.3025,284.1,66.3,119212.5
2009-12-21,4.32,278.5,66.2,119190.0
2009-12-22,4.3125,277.5,66.0,118762.5
2009-12-23,4.3725,283.1,66.7,119542.50000000001
2009-12-24,4.4025,282.4,66.35,118042.49999999997
2009-12-28,4.4575,287.7,66.8,118127.50000000001
2009-12-29,4.4525,289.1,67.3,119662.5
2009-12-30,4.42,288.8,67.7,121460.0
2009-12-31,4.4075,283.1,67.45,121417.5
2010-01-04,4.4525,285.0,67.25,119912.5
2010-01-05,4.4525,288.4,67.4,120052.50000000003
2010-01-06,4.4875,288.2,67.05,118427.5
2010-01-07,4.435,279.2,67.4,121235.00000000004
2010-01-08,4.49,280.3,67.4,120300.00000000003
2010-01-11,4.475,278.1,66.7,118505.0
2010-01-12,4.175,271.6,66.2,122055.0
2010-01-13,4.1875,274.5,67.5,125737.5
2010-01-14,4.155,269.4,67.25,125935.0
2010-01-15,4.06,267.1,67.75,129190.00000000001
2010-01-19,4.04,267.9,67.75,129410.0
2010-01-20,4.0275,263.7,66.325,125457.5
2010-01-21,4.055,266.0,65.5,122175.0
2010-01-22,3.9725,265.9,64.9,121502.50000000003
2010-01-25,3.9975,263.7,64.0,118467.5
2010-01-26,3.955,265.9,63.0,115685.0
2010-01-27,3.9175,261.1,63.15,117207.5
2010-01-28,3.95,264.1,63.8,118500.0
2010-01-29,3.9075,260.0,64.1,120507.49999999997
2010-02-01,3.945,257.8,63.2,117285.0
2010-02-02,4.01,258.1,63.65,117720.0
2010-02-03,3.8975,254.4,64.1,121217.49999999997
2010-02-04,3.8975,254.4,63.9,120577.5
2010-02-05,3.87,251.0,63.9,121330.0
2010-02-08,3.91,253.4,65.5,125610.0
2010-02-09,3.935,249.0,65.8,126635.0
2010-02-10,3.96,250.6,65.75,125940.0
2010-02-11,3.985,253.7,65.8,125415.0
2010-02-12,3.9725,255.9,65.7,125062.5
2010-02-16,4.0275,258.9,65.9,124577.50000000003
2010-02-17,3.9675,256.2,65.925,125827.5
2010-02-18,3.9525,254.1,66.45,127942.5
2010-02-19,3.9825,252.4,66.3,127182.5
2010-02-22,4.08,255.7,66.45,125870.0
2010-02-23,4.03,254.4,66.55,127070.0
2010-02-24,4.095,255.4,66.85,126954.99999999997
2010-02-25,4.0675,254.5,67.95,130977.5
2010-02-26,4.13,258.7,67.825,129220.0
2010-03-01,4.065,258.8,68.25,131545.0
2010-03-02,4.07,256.3,68.45,132360.0
2010-03-03,4.13,256.5,68.975,133119.99999999997
2010-03-04,4.085,249.9,68.975,134454.99999999997
2010-03-05,4.025,248.7,68.9,135235.00000000003
2010-03-08,4.03,249.3,69.05,135580.0
2010-03-09,3.97,248.0,67.825,132690.0
2010-03-10,3.9475,247.2,68.1,133987.49999999997
2010-03-11,3.9525,244.1,67.95,133742.5
2010-03-12,3.9375,244.0,68.225,134857.49999999997
2010-03-15,3.93,248.1,67.8,133200.0
2010-03-16,3.9675,250.5,67.95,132877.5
2010-03-17,4.04,255.9,68.3,132370.0
2010-03-18,4.0525,257.9,68.85,133742.49999999997
2010-03-19,4.035,259.2,68.8,133715.0
2010-03-22,3.9925,258.7,69.35,136162.49999999997
2010-03-23,3.9225,254.1,69.1,136872.49999999997
2010-03-24,3.94,252.4,68.0,133260.0
2010-03-25,3.8475,248.2,67.225,132587.49999999997
2010-03-26,3.855,249.9,66.825,131025.0
2010-03-29,3.865,252.7,69.825,140195.0
2010-03-30,3.8375,254.1,70.6,142947.49999999997
2010-03-31,3.7625,248.6,70.4,143982.50000000003
2010-04-01,3.77,251.6,70.2,142930.0
2010-04-05,3.7925,247.7,71.35,146662.49999999997
2010-04-06,3.7975,249.9,71.2,145887.5
2010-04-07,3.8825,252.6,72.025,146982.50000000003
2010-04-08,3.8125,250.6,72.25,148952.5
2010-04-09,3.7875,251.3,72.25,149257.5
2010-04-12,3.8075,252.8,72.175,148567.5
2010-04-13,3.8425,257.8,73.225,150902.49999999997
2010-04-14,3.8925,255.4,72.8,149032.5
2010-04-15,3.9425,262.8,73.5,149782.5
2010-04-16,3.9425,262.2,74.05,151602.5
2010-04-19,3.78,264.5,74.45,155090.0
2010-04-20,3.8525,268.6,73.65,151032.50000000003
2010-04-21,3.875,276.4,74.65,153115.00000000003
2010-04-22,3.8775,277.8,74.7,153097.5
2010-04-23,3.7825,273.9,74.3,153632.5
2010-04-26,3.765,275.2,73.275,150485.00000000003
2010-04-27,3.69,269.0,73.025,151430.00000000003
2010-04-28,3.7775,273.1,73.25,150427.5
2010-04-29,3.8375,274.3,72.2,146047.5
2010-04-30,3.9225,278.4,74.3,151082.5
2010-05-03,3.895,271.2,74.325,152295.0
2010-05-04,3.87,272.0,73.65,150430.00000000003
2010-05-05,3.8925,266.9,71.25,142922.5
2010-05-06,3.8475,261.4,71.4,144627.50000000003
2010-05-07,3.86,260.9,73.0,149610.0
2010-05-10,3.865,261.5,73.325,150515.0
2010-05-11,3.93,262.4,72.4,146490.00000000003
2010-05-12,3.925,260.3,73.025,148775.00000000003
2010-05-13,3.89,261.4,73.05,149270.0
